RecordingTimestamp	GazePointX (ADCSpx)	GazePointY (ADCSpx)	IRMarkerID	
299067	406	207	11, 13, 14, 17, 18, 29	
299100	406	208	11, 13, 14, 18, 29	
299133	405	209	11, 13, 14, 18, 29	
299167	403	210	11, 13, 14, 17, 18, 29	
299200	383	219	11, 13, 14, 15, 18, 29	
299233	388	217	11, 13, 14, 15, 18, 29	
299267	388	216	11, 13, 14, 15, 17, 18, 29	
299300	389	218	11, 13, 14, 15, 18, 29	
299333	388	218	11, 13, 14, 15, 18, 29	
299367	386	218	11, 13, 14, 15, 17, 18, 29	
299400	383	217	11, 13, 14, 15, 18, 29	
299433			11, 13, 14, 15, 18, 29	
299467			11, 13, 14, 15, 17, 18, 29	
299500	364	263	11, 13, 14, 15, 18, 29	
299533	366	179	11, 13, 14, 15, 18, 29	
299567	367	171	11, 13, 14, 15, 17, 18, 29	
299600	372	173	11, 13, 14, 15, 18, 29	
299633	375	173	11, 13, 14, 15, 18, 29	
299667	374	172	11, 13, 14, 15, 17, 18, 29	
299700	375	174	11, 13, 14, 15, 18, 29	
299733	376	174	11, 13, 14, 15, 18, 29	
299767	376	175	11, 13, 14, 15, 17, 18, 29	
299800	375	175	11, 13, 14, 15, 18, 29	
299833	376	176	11, 13, 14, 15, 18, 29	
299867	378	176	11, 13, 14, 15, 17, 18, 29	
299900	378	174	11, 13, 14, 15, 18, 29	
299933	379	174	11, 13, 14, 15, 18, 29	
299967	378	174	11, 13, 14, 15, 17, 18, 29	
300000	381	175	11, 13, 14, 15, 18, 29	
300033	289	157	11, 13, 14, 15, 18, 29	
300067	289	153	11, 13, 14, 15, 17, 18, 29	
300100	291	155	11, 13, 14, 15, 18, 29	
300133	292	156	11, 13, 14, 15, 18, 29	
300167	292	155	11, 13, 14, 15, 17, 18, 29	
300200	294	156	11, 13, 14, 15, 18, 29	
300233	295	156	11, 13, 14, 15, 18, 29	
300267	295	157	11, 13, 14, 15, 17, 18, 29	
300300	295	158	11, 13, 14, 15, 18, 29	
300333	296	160	11, 13, 14, 15, 18, 29	
300367	297	160	11, 13, 14, 15, 17, 18, 29	
300400	285	175	11, 13, 14, 15, 18, 29	
300433	286	174	11, 13, 14, 15, 18, 29	
300467	288	176	11, 13, 14, 15, 17, 18, 29	
300500	289	176	11, 13, 14, 15, 18, 29	
300533	291	178	11, 13, 14, 15, 18, 29	
300567	292	178	11, 13, 14, 15, 17, 18, 29	
300600	292	178	11, 13, 14, 15, 18, 29	
300633	292	179	11, 13, 14, 15, 18, 29	
300667	294	180	11, 13, 14, 15, 17, 18, 29	
300700	212	160	11, 13, 14, 15, 18, 29	
300733	138	152	11, 13, 14, 15, 18, 29	
300767	139	146	11, 13, 14, 15, 17, 18, 29	
300800	143	148	11, 13, 14, 15, 18, 29	
300833	143	148	11, 13, 14, 15, 18, 29	
300867	146	149	11, 13, 14, 15, 17, 18, 29	
300900	135	162	11, 13, 14, 15, 18, 29	
300933	272	279	11, 13, 14, 18, 29	
300967	280	308	11, 13, 14, 17, 18, 29	
301000	279	311	11, 13, 14, 15, 18, 29	
301033	278	314	11, 13, 14, 15, 18, 29	
301067	276	318	11, 13, 14, 15, 17, 18, 29	
301100	315	315	11, 13, 14, 15, 18, 29	
301133	366	322	11, 13, 14, 15, 18, 29	
301167	367	322	11, 13, 14, 17, 18, 29	
301200	370	328	11, 13, 14, 18, 29	
301233	371	328	11, 13, 14, 18, 29	
301267	371	328	11, 13, 14, 17, 18, 29	
301300	373	329	11, 13, 14, 18, 29	
301333	304	313	11, 13, 14, 18, 29	
301367	265	314	11, 13, 14, 17, 18, 29	
301400	262	314	11, 13, 14, 18, 29	
301433	264	316	11, 13, 14, 18, 29	
301467	265	317	11, 13, 14, 17, 18, 29	
301500	267	318	11, 13, 14, 18, 29	
301533	270	318	11, 13, 14, 18, 29	
301567	291	298	11, 13, 14, 17, 18, 29	
301600	299	158	11, 13, 14, 18, 29	
301633	287	138	11, 13, 14, 18, 29	
301667	296	144	11, 13, 14, 15, 17, 18, 29	
301700	298	146	11, 13, 14, 15, 18, 29	
301733	301	148	11, 13, 14, 15, 18, 29	
301767	302	150	11, 13, 14, 15, 17, 18, 29	
301800	302	150	11, 13, 14, 15, 18, 29	
301833	302	149	11, 13, 14, 15, 18, 29	
301867	303	149	11, 13, 14, 15, 17, 18, 29	
301900	302	149	11, 13, 14, 15, 18, 29	
301933	303	149	11, 13, 14, 15, 18, 29	
301967	293	150	11, 13, 14, 15, 17, 18, 29	
302000			11, 13, 14, 15, 18, 29	
302033			11, 13, 14, 15, 18, 29	
302067			11, 13, 14, 15, 17, 18, 29	
302100	340	265	11, 13, 14, 15, 18, 29	
302133	364	161	11, 13, 14, 15, 18, 29	
302167	356	168	11, 13, 14, 15, 17, 18, 29	
302200	355	165	11, 13, 14, 15, 18, 29	
302233	356	165	11, 13, 14, 15, 18, 29	
302267	360	168	11, 13, 14, 15, 17, 18, 29	
302300	361	169	11, 14, 15, 18, 29	
302333	361	168	11, 13, 14, 15, 18, 29	
302367	365	169	11, 13, 14, 15, 17, 18, 29	
302400	365	169	11, 13, 14, 15, 18, 29	
302433	378	170	11, 13, 14, 15, 18, 29	
302467	398	125	11, 13, 14, 15, 17, 18, 29	
302500	399	125	11, 13, 14, 15, 18, 29	
302533	401	126	11, 13, 14, 15, 18, 29	
302567	401	126	11, 13, 14, 15, 17, 18, 29	
302600	402	128	11, 13, 14, 15, 18, 29	
302633	403	129	11, 13, 14, 15, 18, 29	
302667	405	130	11, 13, 14, 15, 17, 18, 29	
302700	404	129	11, 13, 14, 15, 18, 29	
302733	406	130	11, 13, 14, 15, 18, 29	
302767	395	156	11, 13, 14, 17, 18, 29	
302800	398	156	11, 13, 14, 18, 29	
302833	398	157	11, 13, 14, 18, 29	
302867	399	157	11, 13, 14, 15, 17, 18, 29	
302900	400	158	11, 13, 14, 15, 18, 29	
302933	401	159	11, 13, 14, 15, 18, 29	
302967	401	159	11, 13, 14, 15, 17, 18, 29	
303000	424	182	11, 13, 14, 15, 18, 29	
303033	422	180	11, 13, 14, 18, 29	
303067	421	180	11, 13, 14, 17, 18, 29	
303100	422	182	11, 13, 14, 18, 29	
303133	420	182	11, 13, 14, 18, 29	
303167	422	182	11, 13, 14, 17, 18, 29	
303200	422	182	11, 13, 14, 18, 29	
303233	425	183	11, 13, 14, 18, 29	
303267	423	183	11, 13, 14, 17, 18, 29	
303300	422	183	11, 13, 14, 15, 18, 29	
303333	421	177	11, 13, 14, 15, 18, 29	
303367			11, 13, 14, 15, 17, 18, 29	
303400			11, 13, 14, 15, 18, 29	
303433			11, 13, 14, 15, 18, 29	
303467	420	192	11, 13, 14, 15, 17, 18, 29	
303500	416	175	11, 13, 14, 15, 18, 29	
303533	421	175	11, 13, 14, 15, 18, 29	
303567	423	176	11, 13, 14, 15, 17, 18, 29	
303600	422	177	11, 13, 14, 15, 18, 29	
303633	422	177	11, 13, 14, 15, 18, 29	
303667	421	177	11, 13, 14, 15, 17, 18, 29	
303700	420	177	11, 13, 14, 15, 18, 29	
303733	418	176	11, 13, 14, 15, 18, 29	
303767	417	177	11, 13, 14, 15, 17, 18, 29	
303800	417	177	11, 13, 14, 15, 18, 29	
303833	417	176	11, 13, 14, 15, 18, 29	
303867	417	176	11, 13, 14, 15, 17, 18, 29	
303900	416	175	11, 13, 14, 15, 18, 29	
303933	417	176	11, 13, 14, 15, 18, 29	
303967	416	174	11, 13, 14, 15, 17, 18, 29	
304000	415	174	11, 13, 14, 15, 18, 29	
304033	415	176	11, 13, 14, 15, 18, 29	
304067	414	175	11, 13, 14, 15, 17, 18, 29	
304100	416	174	11, 13, 14, 15, 18, 29	
304133	417	174	11, 13, 14, 15, 18, 29	
304167	416	174	11, 13, 14, 15, 17, 18, 29	
304200	416	174	11, 13, 14, 15, 18, 29	
304233	414	174	11, 13, 14, 15, 18, 29	
304267	414	174	11, 13, 14, 15, 17, 18, 29	
304300	414	174	11, 13, 14, 15, 18, 29	
304333	414	174	11, 13, 14, 15, 18, 29	
304367	415	175	11, 13, 14, 15, 17, 18, 29	
304400	416	175	11, 14, 15, 18, 29	
304433	418	175	11, 13, 14, 15, 18, 29	
304467	417	175	11, 13, 14, 15, 17, 18, 29	
304500	416	175	11, 13, 14, 15, 18, 29	
304533	418	175	11, 13, 14, 15, 18, 29	
304567	418	175	11, 13, 14, 15, 18, 29	
304600	419	176	11, 14, 15, 17, 18, 29	
304633	419	176	11, 13, 14, 15, 18, 29	
304667	418	175	11, 13, 14, 15, 18, 29	
304700	418	175	11, 13, 14, 15, 17, 18, 29	
304733	419	175	11, 13, 14, 15, 18, 29	
304767	418	175	11, 13, 14, 15, 18, 29	
304800	418	174	11, 13, 14, 15, 17, 18, 29	
304833	419	175	11, 13, 14, 15, 18, 29	
304867	419	176	11, 13, 14, 15, 18, 29	
304900	418	176	11, 13, 14, 15, 17, 18, 29	
304933	408	172	11, 13, 14, 15, 18, 29	
304967	232	135	11, 13, 14, 15, 18, 29	
305000	217	134	11, 13, 14, 15, 17, 18, 29	
305033	219	134	11, 13, 14, 15, 18, 29	
305067	223	136	11, 13, 14, 15, 18, 29	
305100	225	137	11, 13, 14, 15, 17, 18, 29	
305133	227	138	11, 13, 14, 15, 18, 29	
305167	229	139	11, 13, 14, 15, 18, 29	
305200	230	140	11, 13, 14, 15, 17, 18, 29	
305233	232	141	11, 13, 14, 15, 18, 29	
305267	232	142	11, 13, 14, 15, 18, 29	
305300	233	142	11, 13, 14, 15, 17, 18, 29	
305333	259	135	11, 13, 14, 15, 18, 29	
305367	313	123	11, 13, 14, 15, 18, 29	
305400	315	125	11, 13, 14, 15, 17, 18, 29	
305433	316	125	11, 13, 14, 15, 18, 29	
305467	314	125	11, 13, 14, 15, 18, 29	
305500	322	135	11, 13, 14, 15, 17, 18, 29	
305533			11, 13, 14, 15, 18, 29	
305567			11, 13, 14, 15, 18, 29	
305600			11, 13, 14, 15, 17, 18, 29	
305633	347	198	11, 13, 14, 15, 18, 29	
305667	347	155	11, 13, 14, 15, 18, 29	
305700	349	153	11, 13, 14, 15, 18, 29	
305733	351	152	11, 13, 14, 15, 17, 18, 29	
305767	353	153	11, 13, 14, 15, 18, 29	
305800	353	151	11, 13, 14, 15, 18, 29	
305833	356	152	11, 13, 14, 15, 17, 18, 29	
305867			11, 13, 14, 15, 18, 29	
305900	429	173	11, 13, 14, 15, 18, 29	
305933	430	173	11, 13, 14, 15, 17, 18, 29	
305967	431	174	11, 13, 14, 15, 18, 29	
306000	429	173	11, 13, 14, 15, 18, 29	
306033	431	175	11, 13, 14, 15, 17, 18, 29	
306067	431	176	11, 13, 14, 15, 18, 29	
306100	430	177	11, 13, 14, 15, 18, 29	
306133	430	176	11, 13, 14, 15, 17, 18, 29	
306167	436	179	11, 13, 14, 15, 18, 29	
306200	344	143	11, 13, 14, 15, 18, 29	
306233	348	142	11, 13, 14, 15, 17, 18, 29	
306267	351	144	11, 13, 14, 15, 18, 29	
306300	352	144	11, 13, 14, 15, 18, 29	
306333	351	143	11, 13, 14, 15, 17, 18, 29	
306367	353	144	11, 13, 14, 15, 18, 29	
306400	353	145	11, 13, 14, 15, 18, 29	
306433	353	144	11, 13, 14, 15, 17, 18, 29	
306467	354	145	11, 13, 14, 15, 18, 29	
306500	354	145	11, 13, 14, 15, 18, 29	
306533			11, 13, 14, 15, 17, 18, 29	
306567	427	172	11, 13, 14, 15, 18, 29	
306600	430	175	11, 13, 14, 15, 18, 29	
306633	430	176	11, 13, 14, 15, 17, 18, 29	
306667	432	179	11, 13, 14, 15, 18, 29	
306700	432	180	11, 13, 14, 15, 18, 29	
306733	431	180	11, 13, 14, 15, 17, 18, 29	
306767	433	181	11, 13, 14, 15, 18, 29	
306800	431	180	11, 13, 14, 15, 18, 29	
306833	433	181	11, 13, 14, 15, 17, 18, 29	
306867	433	181	11, 13, 14, 15, 18, 29	
306900	432	181	11, 13, 14, 15, 18, 29	
306933	433	181	11, 13, 14, 15, 17, 18, 29	
306967	433	181	11, 13, 14, 15, 18, 29	
307000	381	159	11, 13, 14, 15, 18, 29	
307033	354	151	11, 13, 14, 15, 17, 18, 29	
307067	355	152	11, 13, 14, 15, 18, 29	
307100	358	154	11, 13, 14, 15, 18, 29	
307133	358	154	11, 13, 14, 15, 17, 18, 29	
307167	357	154	11, 13, 14, 15, 18, 29	
307200	354	156	11, 13, 14, 15, 18, 29	
307233	348	174	11, 13, 14, 15, 17, 18, 29	
307267			11, 13, 14, 15, 18, 29	
307300			11, 13, 14, 15, 18, 29	
307333	226	280	11, 13, 14, 15, 17, 18, 29	
307367	241	208	11, 13, 14, 15, 18, 29	
307400	255	164	11, 13, 14, 15, 18, 29	
307433	257	155	11, 13, 14, 15, 18, 29	
307467	261	157	11, 13, 14, 15, 17, 18, 29	
307500	264	161	11, 13, 14, 15, 18, 29	
307533	267	162	11, 13, 14, 15, 18, 29	
307567	268	163	11, 13, 14, 15, 17, 18, 29	
307600	269	163	11, 13, 14, 15, 18, 29	
307633	270	162	11, 13, 14, 15, 18, 29	
307667	272	175	11, 13, 14, 15, 17, 18, 29	
307700	333	162	11, 13, 14, 15, 18, 29	
307733	335	161	11, 13, 14, 15, 18, 29	
307767	338	163	11, 13, 14, 15, 17, 18, 29	
307800	340	164	11, 13, 14, 15, 18, 29	
307833	340	164	11, 13, 14, 15, 18, 29	
307867	339	164	11, 13, 14, 15, 17, 18, 29	
307900	341	164	11, 13, 14, 15, 18, 29	
307933	331	160	11, 13, 14, 15, 18, 29	
307967	423	183	11, 13, 14, 15, 17, 18, 29	
308000	412	180	11, 13, 14, 15, 18, 29	
308033	415	182	11, 13, 14, 15, 18, 29	
308067	415	184	11, 13, 14, 15, 17, 18, 29	
308100	417	185	11, 13, 14, 15, 18, 29	
308133	416	185	11, 13, 14, 15, 18, 29	
308167	418	186	11, 13, 14, 15, 17, 18, 29	
308200	419	186	11, 13, 14, 15, 18, 29	
308233	419	186	11, 13, 14, 15, 18, 29	
308267	421	187	11, 13, 14, 15, 17, 18, 29	
308300	420	187	11, 13, 14, 15, 18, 29	
308333	420	187	11, 13, 14, 15, 18, 29	
308367	422	188	11, 13, 14, 15, 17, 18, 29	
308400	422	189	11, 13, 14, 15, 18, 29	
308433	422	188	11, 13, 14, 15, 18, 29	
308467	421	188	11, 13, 14, 15, 17, 18, 29	
308500	424	189	11, 13, 14, 15, 18, 29	
308533	337	160	11, 13, 14, 15, 18, 29	
308567	330	162	11, 13, 14, 15, 17, 18, 29	
308600	330	162	11, 13, 14, 15, 18, 29	
308633	331	163	11, 13, 14, 15, 18, 29	
308667	328	163	11, 13, 14, 15, 17, 18, 29	
308700	328	163	11, 13, 14, 15, 18, 29	
308733	330	167	11, 13, 14, 15, 18, 29	
308767	224	169	11, 13, 14, 15, 17, 18, 29	
308800	227	165	11, 13, 14, 15, 18, 29	
308833	230	164	11, 13, 14, 15, 18, 29	
308867	231	165	11, 13, 14, 15, 17, 18, 29	
308900	235	167	11, 13, 14, 15, 18, 29	
308933	234	168	11, 13, 14, 15, 18, 29	
308967	236	168	11, 13, 14, 15, 17, 18, 29	
309000	236	168	11, 13, 14, 15, 18, 29	
309033	236	169	11, 13, 14, 15, 18, 29	
309067	237	169	11, 13, 14, 15, 17, 18, 29	
309100	229	168	11, 13, 14, 15, 18, 29	
309133	344	161	11, 13, 14, 15, 18, 29	
309167	339	157	11, 13, 14, 15, 17, 18, 29	
309200	342	159	11, 13, 14, 15, 18, 29	
309233	343	160	11, 13, 14, 15, 18, 29	
309267	345	161	11, 13, 14, 15, 17, 18, 29	
309300	344	160	11, 13, 14, 15, 18, 29	
309333	346	161	11, 13, 14, 15, 18, 29	
309367	347	162	11, 13, 14, 15, 17, 18, 29	
309400	347	162	11, 13, 14, 15, 18, 29	
309433	348	162	11, 13, 14, 15, 18, 29	
309467	348	162	11, 13, 14, 15, 17, 18, 29	
309500	338	158	11, 13, 14, 15, 18, 29	
309533	409	175	11, 13, 14, 15, 18, 29	
309567	405	174	11, 13, 14, 15, 17, 18, 29	
309600	406	174	11, 13, 14, 15, 18, 29	
309633	408	176	11, 13, 14, 15, 18, 29	
309667	409	176	11, 13, 14, 15, 17, 18, 29	
309700	410	176	11, 13, 14, 15, 18, 29	
309733	411	177	11, 13, 14, 15, 18, 29	
309767	412	178	11, 13, 14, 15, 17, 18, 29	
309800	413	178	11, 13, 14, 15, 18, 29	
309833	413	178	11, 13, 14, 15, 18, 29	
309867	413	178	11, 13, 14, 15, 17, 18, 29	
309900	414	179	11, 13, 14, 15, 18, 29	
309933	410	180	11, 13, 14, 15, 18, 29	
309967	401	195	11, 13, 14, 15, 17, 18, 29	
310000			11, 13, 14, 15, 18, 29	
310033			11, 13, 14, 15, 18, 29	
310067				
310100	346	177	11, 13, 14, 15, 18, 29	
310133				
310167	345	167	11, 13, 14, 15, 17, 18, 29	
310200	346	166	11, 13, 14, 15, 18, 29	
310233	349	167	11, 13, 14, 15, 18, 29	
310267				
310300	352	167	11, 13, 14, 15, 18, 29	
310333	294	140	11, 13, 14, 15, 18, 29	
310367	204	176	11, 13, 14, 15, 17, 18, 29	
310400				
310433	207	175	11, 13, 14, 15, 18, 29	
310467	209	176	11, 13, 14, 15, 17, 18, 29	
310500	207	176	11, 13, 14, 15, 18, 29	
310533				
310567	212	178	11, 13, 14, 15, 17, 18, 29	
310600	212	178	11, 13, 14, 15, 18, 29	
310633	206	179	11, 13, 14, 15, 18, 29	
310667				
310700			11, 13, 14, 15, 18, 29	
310733			11, 13, 14, 15, 18, 29	
310767			11, 13, 14, 15, 17, 18, 29	
310800	350	166	11, 13, 14, 15, 18, 29	
310833	348	168	11, 13, 14, 15, 18, 29	
310867	349	167	11, 13, 14, 15, 17, 18, 29	
310900	352	170	11, 13, 14, 15, 18, 29	
310933	355	171	11, 13, 14, 15, 18, 29	
310967	355	168	11, 13, 14, 15, 17, 18, 29	
311000	357	171	11, 13, 14, 15, 18, 29	
311033	356	124	11, 13, 14, 15, 18, 29	
311067	430	182	11, 13, 14, 15, 17, 18, 29	
311100	431	181	11, 13, 14, 15, 18, 29	
311133	432	182	11, 13, 14, 15, 18, 29	
311167	434	184	11, 13, 14, 15, 17, 18, 29	
311200	434	184	11, 13, 14, 15, 18, 29	
311233	434	184	11, 13, 14, 15, 18, 29	
311267	435	185	11, 13, 14, 15, 17, 18, 29	
311300	436	186	11, 13, 14, 15, 18, 29	
311333	436	186	11, 13, 14, 15, 18, 29	
311367	437	187	11, 13, 14, 15, 17, 18, 29	
311400	436	187	11, 13, 14, 15, 18, 29	
311433	409	181	11, 13, 14, 15, 18, 29	
311467	335	164	11, 13, 14, 15, 17, 18, 29	
311500	337	164	11, 13, 14, 15, 18, 29	
311533	340	168	11, 13, 14, 15, 18, 29	
311567	341	168	11, 13, 14, 15, 17, 18, 29	
311600	344	169	11, 13, 14, 15, 18, 29	
311633	344	168	11, 13, 14, 15, 18, 29	
311667	344	168	11, 13, 14, 15, 17, 18, 29	
311700	343	168	11, 13, 14, 15, 18, 29	
311733	345	169	11, 13, 14, 15, 18, 29	
311767	344	169	11, 13, 14, 15, 17, 18, 29	
311800	335	168	11, 13, 14, 15, 18, 29	
311833	238	163	11, 13, 14, 15, 18, 29	
311867	243	165	11, 13, 14, 15, 17, 18, 29	
311900	245	167	11, 13, 14, 15, 18, 29	
311933	246	168	11, 13, 14, 15, 18, 29	
311967	247	168	11, 13, 14, 15, 17, 18, 29	
312000	248	170	11, 13, 14, 15, 18, 29	
312033	250	171	11, 13, 14, 15, 18, 29	
312067	249	171	11, 13, 14, 15, 17, 18, 29	
312100	323	180	11, 13, 14, 15, 18, 29	
312133	338	159	11, 13, 14, 15, 18, 29	
312167	342	163	11, 13, 14, 15, 18, 29	
312200	344	165	11, 13, 14, 15, 17, 18, 29	
312233	345	165	11, 13, 14, 15, 18, 29	
312267	347	166	11, 13, 14, 15, 18, 29	
312300	346	166	11, 13, 14, 15, 17, 18, 29	
312333	347	166	11, 13, 14, 15, 18, 29	
312367	347	166	11, 13, 14, 15, 18, 29	
312400	347	166	11, 13, 14, 15, 17, 18, 29	
312433	349	167	11, 13, 14, 15, 18, 29	
312467			11, 13, 14, 15, 18, 29	
312500	221	177	11, 13, 14, 15, 17, 18, 29	
312533	228	177	11, 13, 14, 15, 18, 29	
312567	228	177	11, 13, 14, 15, 18, 29	
312600	232	182	11, 13, 14, 15, 17, 18, 29	
312633	232	183	11, 13, 14, 15, 18, 29	
312667	234	184	11, 13, 14, 15, 18, 29	
312700	234	185	11, 13, 14, 15, 17, 18, 29	
312733	222	183	11, 13, 14, 15, 18, 29	
312767	349	172	11, 13, 14, 15, 18, 29	
312800	344	165	11, 13, 14, 15, 17, 18, 29	
312833	349	169	11, 13, 14, 15, 18, 29	
312867	350	170	11, 13, 14, 15, 18, 29	
312900	352	170	11, 13, 14, 15, 18, 29	
312933	351	167	11, 13, 14, 15, 17, 18, 29	
312967	350	164	11, 13, 14, 15, 18, 29	
313000	351	164	11, 13, 14, 15, 18, 29	
313033	350	163	11, 13, 14, 15, 17, 18, 29	
313067	407	170	11, 13, 14, 15, 18, 29	
313100	401	163	11, 13, 14, 15, 18, 29	
313133	402	163	11, 13, 14, 15, 17, 18, 29	
313167	402	163	11, 13, 14, 15, 18, 29	
313200	402	164	11, 13, 14, 15, 18, 29	
313233	406	167	11, 13, 14, 17, 18, 29	
313267	337	146	11, 13, 14, 18, 29	
313300	345	153	11, 13, 14, 18, 29	
313333	334	145	11, 13, 14, 17, 18, 29	
313367	310	294	11, 13, 14, 15, 18, 29	
313400			11, 13, 14, 15, 18, 29	
313433	179	315	11, 13, 14, 15, 17, 18, 29	
313467	216	191	11, 13, 14, 15, 18, 29	
313500	234	160	11, 13, 14, 18, 29	
313533	236	158	11, 13, 14, 17, 18, 29	
313567	235	154	11, 13, 14, 18, 29	
313600	235	154	11, 13, 14, 15, 18, 29	
313633	235	154	11, 13, 14, 15, 17, 18, 29	
313667	233	153	11, 13, 14, 15, 18, 29	
313700	239	156	11, 13, 14, 15, 18, 29	
313733	192	119	11, 13, 14, 15, 17, 18, 29	
313767	193	118	11, 13, 14, 15, 18, 29	
313800	193	118	11, 13, 14, 15, 18, 29	
313833	193	117	11, 13, 14, 17, 18, 29	
313867	192	116	11, 13, 14, 18, 29	
313900	193	117	11, 13, 14, 18, 29	
313933	194	118	11, 13, 14, 17, 18, 29	
313967	195	118	11, 13, 14, 15, 18, 29	
314000	193	117	11, 13, 14, 15, 18, 29	
314033	195	118	11, 13, 14, 15, 17, 18, 29	
314067	189	117	11, 13, 14, 15, 18, 29	
314100	319	110	11, 13, 14, 15, 18, 29	
314133	325	111	11, 13, 14, 15, 17, 18, 29	
314167	325	112	11, 13, 14, 15, 18, 29	
314200	331	115	11, 13, 14, 15, 18, 29	
314233	333	116	11, 13, 14, 15, 17, 18, 29	
314267	337	120	11, 13, 14, 15, 18, 29	
314300	339	122	11, 13, 14, 15, 18, 29	
314333	342	123	11, 13, 14, 15, 17, 18, 29	
314367	356	134	11, 13, 14, 15, 18, 29	
314400	356	132	11, 13, 14, 15, 18, 29	
314433	354	133	11, 13, 14, 15, 17, 18, 29	
314467	354	133	11, 13, 14, 15, 18, 29	
314500	354	132	11, 13, 14, 15, 18, 29	
314533			11, 13, 14, 15, 17, 18, 29	
314567	254	246	11, 13, 14, 15, 18, 29	
314600	270	314	11, 13, 14, 15, 18, 29	
314633	265	315	11, 13, 14, 15, 17, 18, 29	
314667	267	317	11, 13, 14, 15, 18, 29	
314700	268	319	11, 13, 14, 15, 18, 29	
314733	270	320	11, 13, 14, 15, 17, 18, 29	
314767	235	315	11, 13, 14, 15, 18, 29	
314800	242	315	11, 13, 14, 15, 18, 29	
314833	242	318	11, 13, 14, 17, 18, 29	
314867	261	314	11, 13, 14, 18, 29	
314900	346	314	11, 13, 14, 18, 29	
314933	345	315	11, 13, 14, 17, 18, 29	
314967	348	317	11, 13, 14, 18, 29	
315000	353	318	11, 13, 14, 15, 18, 29	
315033	281	263	11, 13, 14, 15, 17, 18, 29	
315067				
315100	201	107	11, 13, 14, 15, 18, 29	
315133	205	109	11, 13, 14, 15, 17, 18, 29	
315167	207	111	11, 13, 14, 18, 29	
315200				
315233	211	114	11, 13, 14, 17, 18, 29	
315267	214	115	11, 13, 14, 18, 29	
315300	186	127	11, 13, 14, 15, 18, 29	
315333				
315367	134	126	11, 13, 14, 15, 18, 29	
315400	135	126	11, 13, 14, 15, 18, 29	
315433	140	128	11, 13, 14, 15, 17, 18, 29	
315467	141	128	11, 13, 14, 15, 18, 29	
315500	142	128	11, 13, 14, 15, 18, 29	
315533	140	127	11, 13, 14, 17, 18, 29	
315567	141	128	11, 13, 14, 18, 29	
315600	138	128	11, 13, 14, 18, 29	
315633	137	128	11, 13, 14, 17, 18, 29	
315667	138	129	11, 13, 14, 18, 29	
315700	133	128	11, 13, 14, 18, 29	
315733	129	129	11, 13, 14, 17, 18, 29	
315767	127	129	11, 13, 14, 18, 29	
315800	121	163	11, 13, 14, 18, 29	
315833			11, 13, 14, 17, 18, 29	
315867			11, 13, 14, 18, 29	
315900	93	268	11, 13, 14, 18, 29	
315933	128	157	11, 13, 14, 15, 17, 18, 29	
315967	131	143	11, 13, 14, 15, 18, 29	
316000	136	149	11, 13, 14, 15, 18, 29	
316033	145	155	11, 13, 14, 15, 17, 18, 29	
316067	146	156	11, 13, 14, 15, 18, 29	
316100	146	156	11, 13, 14, 15, 18, 29	
316133			11, 13, 14, 15, 17, 18, 29	
316167	310	137	11, 13, 14, 15, 18, 29	
316200	304	140	11, 13, 14, 15, 18, 29	
316233	302	141	11, 13, 14, 15, 17, 18, 29	
316267	303	142	11, 13, 14, 15, 18, 29	
316300	301	142	11, 13, 14, 15, 18, 29	
316333	302	143	11, 13, 14, 15, 17, 18, 29	
316367	301	144	11, 13, 14, 15, 18, 29	
316400	304	148	11, 13, 14, 15, 18, 29	
316433	304	149	11, 13, 14, 15, 17, 18, 29	
316467	305	151	11, 13, 14, 15, 18, 29	
316500	305	153	11, 13, 14, 15, 18, 29	
316533	303	153	11, 13, 14, 15, 18, 29	
316567	302	154	11, 13, 14, 15, 17, 18, 29	
316600	304	157	11, 13, 14, 15, 18, 29	
316633	305	157	11, 13, 14, 15, 18, 29	
316667	303	156	11, 13, 14, 15, 17, 18, 29	
316700	302	155	11, 14, 15, 18, 29	
316733	303	156	11, 14, 15, 18, 29	
316767	304	157	11, 14, 15, 17, 18, 29	
316800	304	157	11, 14, 15, 18, 29	
316833	304	157	11, 14, 15, 18, 29	
316867	304	158	11, 14, 15, 18, 29	
316900	305	158	11, 14, 15, 17, 18, 29	
316933	305	160	11, 14, 15, 18, 29	
316967	297	162	11, 14, 15, 18, 29	
317000	289	163	11, 14, 15, 17, 18, 29	
317033	282	168	11, 14, 15, 18, 29	
317067	280	165	11, 14, 15, 18, 29	
317100	278	163	11, 14, 15, 18, 29	
317133	279	164	11, 14, 15, 17, 18, 29	
317167	281	167	11, 14, 15, 18, 29	
317200	281	168	11, 14, 15, 18, 29	
317233	280	168	11, 14, 15, 17, 18, 29	
317267	285	167	11, 14, 15, 18, 29	
317300	228	178	11, 14, 15, 18, 29	
317333	230	179	11, 14, 15, 17, 18, 29	
317367	233	181	11, 14, 15, 18, 29	
317400	235	181	11, 14, 15, 18, 29	
317433	237	181	11, 14, 15, 17, 18, 29	
317467	235	177	11, 14, 15, 18, 29	
317500	323	165	11, 14, 15, 18, 29	
317533	322	167	11, 14, 15, 17, 18, 29	
317567	323	168	11, 14, 15, 18, 29	
317600	321	167	11, 14, 15, 18, 29	
317633	317	166	11, 14, 15, 17, 18, 29	
317667	314	167	11, 14, 15, 18, 29	
